# 200 GCC wards. place_name and ward_name_local are DERIVED from OpenStreetMap localities, not official GCC ward names; 129/200 carry a Tamil name and the rest are deliberately blank. Geometry reduced to a centroid. This row is NOT a boundary — joining on the centroid gives you a point inside (or near) the shape, not the shape.
ward_no,ward_name,place_name,place_name_local,place_name_source,ward_name_kn,ward_name_local,ward_name_local_lang,ward_name_local_source,corporation,corporation_kn,zone,zone_code,region,zone_source,division,sub_division,assembly,population_total,population_status,geometry_type,centroid_lng,centroid_lat,vertex_count
142,Ward 142 - Saidapet,Saidapet,சைதாப்பேட்டை,DERIVED - nearest/containing OpenStreetMap locality; not an official ward name,வார்டு 142 - சைதாப்பேட்டை,வார்டு 142 - சைதாப்பேட்டை,ta,DERIVED - Tamil name of the matched OpenStreetMap locality. Not an official GCC ward name in Tamil.,Greater Chennai Corporation,பெருநகர சென்னை மாநகராட்சி,Kodambakkam,X,Central,DERIVED — centroid-in-polygon join to GCC zones 2022,,,,,UNAVAILABLE,Polygon,80.221237,13.022708,407
139,Ward 139 - CMWSSB Division 139,CMWSSB Division 139,,DERIVED - nearest/containing OpenStreetMap locality; not an official ward name,,,,,Greater Chennai Corporation,பெருநகர சென்னை மாநகராட்சி,Kodambakkam,X,Central,DERIVED — centroid-in-polygon join to GCC zones 2022,,,,,UNAVAILABLE,Polygon,80.21557,13.027774,253
140,Ward 140 - West Saidapet,West Saidapet,மேற்கு சைதாப்பேட்டை,DERIVED - nearest/containing OpenStreetMap locality; not an official ward name,வார்டு 140 - மேற்கு சைதாப்பேட்டை,வார்டு 140 - மேற்கு சைதாப்பேட்டை,ta,DERIVED - Tamil name of the matched OpenStreetMap locality. Not an official GCC ward name in Tamil.,Greater Chennai Corporation,பெருநகர சென்னை மாநகராட்சி,Kodambakkam,X,Central,DERIVED — centroid-in-polygon join to GCC zones 2022,,,,,UNAVAILABLE,Polygon,80.221383,13.031337,375
135,Ward 135 - Ashok Nagar,Ashok Nagar,அஷோக் நகர்,DERIVED - nearest/containing OpenStreetMap locality; not an official ward name,வார்டு 135 - அஷோக் நகர்,வார்டு 135 - அஷோக் நகர்,ta,DERIVED - Tamil name of the matched OpenStreetMap locality. Not an official GCC ward name in Tamil.,Greater Chennai Corporation,பெருநகர சென்னை மாநகராட்சி,Kodambakkam,X,Central,DERIVED — centroid-in-polygon join to GCC zones 2022,,,,,UNAVAILABLE,Polygon,80.211533,13.040622,655
188,Ward 188 - Madipakkam,Madipakkam,மடிப்பாக்கம்,DERIVED - nearest/containing OpenStreetMap locality; not an official ward name,வார்டு 188 - மடிப்பாக்கம்,வார்டு 188 - மடிப்பாக்கம்,ta,DERIVED - Tamil name of the matched OpenStreetMap locality. Not an official GCC ward name in Tamil.,Greater Chennai Corporation,பெருநகர சென்னை மாநகராட்சி,Perunkudi,XIV,South,DERIVED — centroid-in-polygon join to GCC zones 2022,,,,,UNAVAILABLE,Polygon,80.198559,12.958843,280
187,Ward 187 - Karthikeyapuram,Karthikeyapuram,,DERIVED - nearest/containing OpenStreetMap locality; not an official ward name,,,,,Greater Chennai Corporation,பெருநகர சென்னை மாநகராட்சி,Perunkudi,XIV,South,DERIVED — centroid-in-polygon join to GCC zones 2022,,,,,UNAVAILABLE,Polygon,80.194842,12.962654,202
4,Ward 4 - CMWSSB Division 4,CMWSSB Division 4,,DERIVED - nearest/containing OpenStreetMap locality; not an official ward name,,,,,Greater Chennai Corporation,பெருநகர சென்னை மாநகராட்சி,Thiruvottriyur,I,North,DERIVED — centroid-in-polygon join to GCC zones 2022,,,,,UNAVAILABLE,Polygon,80.302206,13.180853,99
68,Ward 68 - Periyar Nagar,Periyar Nagar,பெரியார் நகர்,DERIVED - nearest/containing OpenStreetMap locality; not an official ward name,வார்டு 68 - பெரியார் நகர்,வார்டு 68 - பெரியார் நகர்,ta,DERIVED - Tamil name of the matched OpenStreetMap locality. Not an official GCC ward name in Tamil.,Greater Chennai Corporation,பெருநகர சென்னை மாநகராட்சி,Thiru-Vika-Nagar,VI,Central,DERIVED — centroid-in-polygon join to GCC zones 2022,,,,,UNAVAILABLE,Polygon,80.222544,13.115825,718
65,Ward 65 - Rajan Nagar,Rajan Nagar,ராஜன் நகர்,DERIVED - nearest/containing OpenStreetMap locality; not an official ward name,வார்டு 65 - ராஜன் நகர்,வார்டு 65 - ராஜன் நகர்,ta,DERIVED - Tamil name of the matched OpenStreetMap locality. Not an official GCC ward name in Tamil.,Greater Chennai Corporation,பெருநகர சென்னை மாநகராட்சி,Thiru-Vika-Nagar,VI,Central,DERIVED — centroid-in-polygon join to GCC zones 2022,,,,,UNAVAILABLE,Polygon,80.21431,13.119805,719
143,Ward 143 - Nolambur,Nolambur,நொளம்பூர்,DERIVED - nearest/containing OpenStreetMap locality; not an official ward name,வார்டு 143 - நொளம்பூர்,வார்டு 143 - நொளம்பூர்,ta,DERIVED - Tamil name of the matched OpenStreetMap locality. Not an official GCC ward name in Tamil.,Greater Chennai Corporation,பெருநகர சென்னை மாநகராட்சி,Valasarvakkam,XI,South,DERIVED — centroid-in-polygon join to GCC zones 2022,,,,,UNAVAILABLE,Polygon,80.168017,13.077755,257
91,Ward 91 - GingerBread,GingerBread,,DERIVED - nearest/containing OpenStreetMap locality; not an official ward name,,,,,Greater Chennai Corporation,பெருநகர சென்னை மாநகராட்சி,Valasarvakkam,XI,South,DERIVED — centroid-in-polygon join to GCC zones 2022,,,,,UNAVAILABLE,Polygon,80.171613,13.080536,348
6,Ward 6 - CMWSSB Division 6,CMWSSB Division 6,,DERIVED - nearest/containing OpenStreetMap locality; not an official ward name,,,,,Greater Chennai Corporation,பெருநகர சென்னை மாநகராட்சி,Thiruvottriyur,I,North,DERIVED — centroid-in-polygon join to GCC zones 2022,,,,,UNAVAILABLE,Polygon,80.297798,13.174835,146
39,Ward 39 - Jeeva Nagar,Jeeva Nagar,ஜீவா நகர்,DERIVED - nearest/containing OpenStreetMap locality; not an official ward name,வார்டு 39 - ஜீவா நகர்,வார்டு 39 - ஜீவா நகர்,ta,DERIVED - Tamil name of the matched OpenStreetMap locality. Not an official GCC ward name in Tamil.,Greater Chennai Corporation,பெருநகர சென்னை மாநகராட்சி,Tondiarpet,ZONE - IV,North,DERIVED — centroid-in-polygon join to GCC zones 2022,,,,,UNAVAILABLE,Polygon,80.292708,13.139658,254
43,Ward 43 - Tondiarpet,Tondiarpet,தண்டையார்பேட்டை,DERIVED - nearest/containing OpenStreetMap locality; not an official ward name,வார்டு 43 - தண்டையார்பேட்டை,வார்டு 43 - தண்டையார்பேட்டை,ta,DERIVED - Tamil name of the matched OpenStreetMap locality. Not an official GCC ward name in Tamil.,Greater Chennai Corporation,பெருநகர சென்னை மாநகராட்சி,Tondiarpet,ZONE - IV,North,DERIVED — centroid-in-polygon join to GCC zones 2022,,,,,UNAVAILABLE,Polygon,80.293044,13.12392,242
111,Ward 111 - Thousand Lights,Thousand Lights,ஆயிரம் விளக்கு,DERIVED - nearest/containing OpenStreetMap locality; not an official ward name,வார்டு 111 - ஆயிரம் விளக்கு,வார்டு 111 - ஆயிரம் விளக்கு,ta,DERIVED - Tamil name of the matched OpenStreetMap locality. Not an official GCC ward name in Tamil.,Greater Chennai Corporation,பெருநகர சென்னை மாநகராட்சி,Teynampet,IX,Central,DERIVED — centroid-in-polygon join to GCC zones 2022,,,,,UNAVAILABLE,Polygon,80.255493,13.060352,319
110,Ward 110 - Nungambakkam,Nungambakkam,நுங்கம்பாக்கம்,DERIVED - nearest/containing OpenStreetMap locality; not an official ward name,வார்டு 110 - நுங்கம்பாக்கம்,வார்டு 110 - நுங்கம்பாக்கம்,ta,DERIVED - Tamil name of the matched OpenStreetMap locality. Not an official GCC ward name in Tamil.,Greater Chennai Corporation,பெருநகர சென்னை மாநகராட்சி,Teynampet,IX,Central,DERIVED — centroid-in-polygon join to GCC zones 2022,,,,,UNAVAILABLE,Polygon,80.238497,13.05974,324
161,Ward 161 - CMWSSB Division 161,CMWSSB Division 161,,DERIVED - nearest/containing OpenStreetMap locality; not an official ward name,,,,,Greater Chennai Corporation,பெருநகர சென்னை மாநகராட்சி,Alandur,XII,South,DERIVED — centroid-in-polygon join to GCC zones 2022,,,,,UNAVAILABLE,Polygon,80.202031,12.997324,253
160,Ward 160 - CMWSSB Division 160,CMWSSB Division 160,,DERIVED - nearest/containing OpenStreetMap locality; not an official ward name,,,,,Greater Chennai Corporation,பெருநகர சென்னை மாநகராட்சி,Alandur,XII,South,DERIVED — centroid-in-polygon join to GCC zones 2022,,,,,UNAVAILABLE,Polygon,80.204793,13.004213,226
195,Ward 195 - Thuraipakkam,Thuraipakkam,துறைப்பாக்கம்,DERIVED - nearest/containing OpenStreetMap locality; not an official ward name,வார்டு 195 - துறைப்பாக்கம்,வார்டு 195 - துறைப்பாக்கம்,ta,DERIVED - Tamil name of the matched OpenStreetMap locality. Not an official GCC ward name in Tamil.,Greater Chennai Corporation,பெருநகர சென்னை மாநகராட்சி,Shozhanganallur,XV,South,DERIVED — centroid-in-polygon join to GCC zones 2022,,,,,UNAVAILABLE,Polygon,80.233152,12.931606,203
196,Ward 196 - Kannagi Nagar,Kannagi Nagar,கண்ணகி நகர்,DERIVED - nearest/containing OpenStreetMap locality; not an official ward name,வார்டு 196 - கண்ணகி நகர்,வார்டு 196 - கண்ணகி நகர்,ta,DERIVED - Tamil name of the matched OpenStreetMap locality. Not an official GCC ward name in Tamil.,Greater Chennai Corporation,பெருநகர சென்னை மாநகராட்சி,Shozhanganallur,XV,South,DERIVED — centroid-in-polygon join to GCC zones 2022,,,,,UNAVAILABLE,Polygon,80.235893,12.927761,124
